Token	UniLemma	AoA	AdjustedDiversity	Diversity	LogFreq	LexicalClass	NChars	Concreteness	MLU
loup	wolf	24.5365020955489	-9.15829523218099	169	-1.7396131550067	nouns	4	4.79	7.6993006993007
lourd	heavy	24.553615383203	-42.5860103139257	57	-2.64201477472019	adjectives	5	3.37	6.94827586206897
lui	him	29.9406902225051	221.070335256892	1297	1.16080893874297	function_words	3	3.54	8.06
lumière	light	23.7325368815769	-14.4122061253642	149	-1.87414404796431	nouns	7	4.21	8.064
lune	moon	23.6832906551298	-14.2869268272906	64	-3.01357833115267	nouns	4	4.9	7.025
lunettes	glasses	22.889010065212	-10.6000818950881	110	-2.34574895857701	nouns	8	4.9	6.79487179487179
ma	my	27.8432431798625	94.4507078261217	815	0.486709953153716	function_words	2	2.42	9.73433962264151
machine	washing machine	28.2464644874019	21.504862825225	135	-2.43977790822529	nouns	7	4.44	10.1971830985915
magasin	store	27.1877286883152	8.88343631874817	82	-3.1189388468105	other	7	4.5	11.0833333333333
main	hand	20.3421891779825	-21.4423029026198	386	-0.437156572528896	nouns	4	4.72	7.82319391634981
maintenant	now	30.4321422334478	164.353850177225	849	0.402507663003236	other	10	1.48	7.10673234811166
maison	house	21.9601657291011	17.528472689325	617	0.185094786398011	other	6	5	9.05918367346939
maître	teacher	30.6625110100562	1.29574031192755	59	-3.48358196039841	other	6	4.52	7.56
malade	sick	26.7076781179289	-5.46668922491742	137	-2.08733726842535	adjectives	6	2.97	8.1980198019802
maman	mommy	9.24380968828835	-155.519907676134	865	1.07029493120214	other	5	4.07	7.46610526315789
manger	eat	23.0540110985933	20.8471520217955	576	0.0602717216652731	verbs	6	4.44	8.18381502890173
manteau	coat	24.4771405394909	-1.79393607934556	100	-2.60811322304451	nouns	7	4.97	6.23333333333333
marcher	walk	25.3423067665687	12.7359719289704	145	-2.20264811493634	verbs	7	4.07	7.92222222222222
marron	brown	30.3027553318367	-14.9113790342245	72	-2.85231018355655	adjectives	6	4.48	7.25531914893617
marteau	hammer	27.8993232782426	4.29574031192755	62	-3.48358196039841	nouns	7	4.77	6.6
matin	morning	29.0114033733201	45.3795548076493	390	-0.703521223319923	other	5	3.44	9.78908188585608
médicaments	medicine	25.9655860646757	-1.27654059907807	47	-3.75801880610017	nouns	11	4.79	5.94736842105263
menton	chin	27.004189482463	5.82935929267357	49	-3.92986906302683	nouns	6	4.89	9.625
merci	thank you	17.8850187884673	-293.895582195328	180	-0.195180072881594	other	5	3	2.26865671641791
meuh	moo	17.2732477128382	-12.7885279413208	10	-4.91069831603855	other	4	3.4	4.66666666666667
miam	yum yum	44.8875014482238	-60.4648667042916	30	-2.79043477983846	other	4	4.09317226890756	4.52
miaou	meow	18.6571894119174	-69.350523384345	28	-2.67710609453146	other	5	3.92	3.89285714285714
mignon	cute	32.3342147084149	-4.39520849449843	37	-3.9944075841644	adjectives	6	2.76	5.53333333333333
minuscule	little (description)	24.8082137396629	-6.48886483200273	21	-4.62301624358677	adjectives	9	3.67	5.125
monsieur	man	23.5573292892465	-6.72110319814294	380	-0.520372878549974	other	8	4.79	7.58264462809917
montre	watch (object)	26.7871548372351	-161.705354400423	336	-0.116286130411931	nouns	6	4.61	4.73379310344828
montrer	show	28.7458502490956	-7.82964966434974	272	-1.03257686228609	verbs	7	3.97	8.26206896551724
mordre	bite	27.0053137963807	-4.68167383523312	25	-4.50523320793039	verbs	6	4.44	14.3333333333333
moto	motorcycle	21.7414545210694	-4.72618620131342	135	-2.11749030659603	nouns	4	4.97	9.23469387755102
mouchoir	tissue	24.9454271986299	-5.02405243732903	131	-2.1591630029966	nouns	8	4.93	6.96808510638298
moufles	mittens	37.4506029298152	-7.23409171615942	13	-5.09301987283251	nouns	7	4.09317226890756	9
mouillé	wet (description)	24.3247125490758	16.8681040631459	123	-2.54357470190693	adjectives	7	4.46	7.875
mouton	sheep	24.0197222009297	-38.1346038002763	136	-1.7752041001094	nouns	6	4.9	6.41304347826087
musique	music	23.8109203960584	-36.4652787664473	155	-1.62728397003278	nouns	7	4.31	8.29375
nager	swim	27.6824391081228	6.53513329570838	97	-2.79043477983846	verbs	5	4.43	7.6
ne	not	20.9263627868622	-73.7875695085813	1496	1.8272566867033	function_words	2	2.08	8.25656725261702
neige	snow	24.7118671327413	-23.7534212839009	143	-1.84264538090493	nouns	5	4.85	9.65891472868217
nettoyer	clean (action)	28.0864608490531	10.8967223310007	80	-3.20595022380013	verbs	8	3.07	8.48484848484848
neuf	new	31.4071487528214	-36.2641061845828	72	-2.51280304324018	adjectives	4	2.81	9.3030303030303
nez	nose	19.851693596898	-14.4081822524432	253	-1.10403582626823	nouns	3	4.89	7.1962962962963
noir	black	28.1425326153087	-1.92173908710515	164	-1.85042752134699	adjectives	4	3.76	8.1953125
nom	babysitter's name	28.1019731554254	36.1178470697709	174	-2.13810959379877	other	3	4.09317226890756	9.59375
nom	child's own name	20.9644031315799	36.1178470697709	174	-2.13810959379877	other	3	4.09317226890756	9.59375
nombril	belly button	28.0406448401916	-18.3952084944984	23	-3.9944075841644	nouns	7	4.8	4.8
notre	our	34.9358154880925	27.0886209657755	114	-2.85231018355655	function_words	5	1.97	8.48936170212766
nounou	babysitter	33.8219285780322	-10.1706407073264	33	-3.92986906302683	other	6	4.57	4.9375
nounours	teddybear	21.7558827470537	-21.341693819413	241	-1.13411328150551	nouns	8	4.09317226890756	6.70229007633588
nourriture	food	46.1352961240066	2.17339872861196	36	-4.30456251246824	nouns	10	4.8	8.54545454545454
nous	we	31.6581875864803	54.4848187058731	674	0.238732269801768	function_words	4	3.08	8.41295938104449
nuage	cloud	25.3104413963579	-15.7905458898638	16	-4.39987269227256	nouns	5	4.54	5.3
nuit	night	25.6720528913652	-5.39425286551042	146	-1.99292758395427	other	4	4.52	9.72972972972973
œuf	egg	25.1349833311739	-7.07757385980477	0	-6.70245778526661	nouns	3	4.97	8.1714701145025
oh	uh oh	13.2050854334056	-324.811269060084	1139	1.70089458972587	other	2	4.09317226890756	4.88637382339758
oie	goose	32.9825613329519	-4.12832987951787	7	-6.00931060470666	nouns	3	4.81	6.5
oiseau	bird	20.8796980138653	-100.50302449448	158	-1.15728034078704	nouns	6	5	9.671875
oncle	uncle	47.7407017317728	-7.07757385980477	0	-6.70245778526661	other	5	4.24	8.1714701145025
ordures	trash	57.9778788916158	-7.07757385980477	0	-6.70245778526661	nouns	7	4.7	8.1714701145025
oreille	ear	21.9277970538255	36.2074813835731	108	-3.14710972377719	nouns	7	5	6.62857142857143
oreiller	pillow	29.4056268708649	10.5066277363579	28	-5.31616342414672	nouns	8	5	6.25
ours	bear	24.6679749019726	-34.7706066122183	204	-1.28192278599432	nouns	4	4.88	6.93362831858407
ouvrir	open (action)	24.9290995304172	70.4922176924693	197	-2.27164098642329	verbs	6	3.21	7.79761904761905
pain	bread	17.7547469160421	-2.17760777904391	143	-2.05806688612523	nouns	4	4.92	6.71153846153846
panier	basket	28.334731094245	3.26302824245853	71	-3.23672188246688	nouns	6	5	8
pantalon	pants	22.1173327904913	21.4262145220623	145	-2.30800863059417	nouns	8	4.86	10.0617283950617
papa	daddy	9.9049316735794	10.5765804029891	574	0.0842591653384747	other	4	4.24	9.42776523702032
papillon	butterfly	24.374257255646	-46.9217390871052	119	-1.85042752134699	nouns	8	4.93	5.4140625
parce	because	29.9158819777467	171.829179034583	866	0.425235914080792	function_words	5	1.22	11.9269662921348
parler	talk	27.1749423976634	35.2293933877817	274	-1.28192278599432	verbs	6	4.07	8.45132743362832
partager	share	32.2949973396224	-1.19764533594936	24	-4.75654763621129	verbs	8	2.96	6.71428571428571
parti	all gone	21.6495815410734	3.91234066367778	169	-1.85827069880801	adjectives	5	2.27	7.62204724409449
pâtes	pasta	22.2239909818626	6.4139896860743	106	-2.64201477472019	nouns	5	4.86	7.6551724137931
peigne	comb (object)	27.0928536285777	-14.5225786350222	37	-3.65793534754318	nouns	6	5	6.80952380952381
pelle	shovel	25.2928778388559	-3.90738797330016	41	-3.86924444121039	nouns	5	4.97	9.64705882352941
pénis	penis	24.0478240957785	-7.07757385980477	0	-6.70245778526661	nouns	5	5	8.1714701145025
penser	think	36.6482399667445	9.20138320443867	45	-4.21755113547861	verbs	6	2.41	9.66666666666667
perles	beads	33.3028595288605	31.4041488381468	153	-2.33300993279958	nouns	6	4.09317226890756	8.13924050632911
personne	person	31.5843205282102	12.68542064702	144	-2.21382141553447	other	8	4.72	6.70786516853933
petit	breakfast	29.9583450486379	124.143294886992	1223	1.19706668676559	other	5	4.43	8.10830860534125
petits	peas	25.9868838598273	85.9315150429183	590	-0.0958075990683908	nouns	6	4.09317226890756	8.6445945945946
photo	photos	23.9475870495251	-53.2165306033044	226	-1.03603109715417	nouns	5	4.09317226890756	6.62283737024221
pièce	room	35.069879987272	0.0244784358667829	104	-2.57532340022151	nouns	5	4.79	9.75806451612903
pied	foot	20.3179743019776	22.0432522238889	201	-1.73264448569061	nouns	4	4.9	8.38194444444444
pinguoin	penguin	30.3759626276502	-7.07757385980477	0	-6.70245778526661	nouns	8	5	8.1714701145025
piscine	pool	24.5594896944769	-8.08765933632222	157	-1.85827069880801	nouns	7	4.77	10.8740157480315
pizza	pizza	27.8581585706437	-12.7136728950513	25	-4.13750842780507	nouns	5	5	7.30769230769231
plage	beach	28.5281773347439	-23.7261862013134	116	-2.11749030659603	other	5	4.79	9.56122448979592
plante	plant	30.0452099476741	13.6445989025613	80	-3.26847058078146	nouns	6	4.76	8.83870967741935
plat	dish	32.8947968180703	6.6445989025613	73	-3.26847058078146	nouns	4	4.9	11.258064516129
plein	a lot	25.6571036355248	38.2549906536303	378	-0.726106875968672	function_words	5	1.46	9.58883248730965
plein	full	30.1409336413706	38.2549906536303	378	-0.726106875968672	adjectives	5	3.59	9.58883248730965
pleurer	cry	23.5468201598521	1.29574031192755	59	-3.48358196039841	verbs	7	4	8.64
pluie	rain	23.124038298126	-17.4275716127244	57	-3.09153987262238	nouns	5	4.97	6.78378378378378
police	police	30.8874693607984	-10.6084762438442	36	-3.81208602737044	other	6	4.79	8.11111111111111
pomme	apple	20.8817061351626	-24.0748707538397	122	-2.04849743510908	nouns	5	5	6.42857142857143
pomme	potato	26.2687754148186	-24.0748707538397	122	-2.04849743510908	nouns	5	4.85	6.42857142857143
pompier	firefighter	27.8264360832093	-11.3952084944984	30	-3.9944075841644	other	7	4.87	10.4666666666667
poney	pony	36.1431094614987	-11.7925186164269	60	-3.14710972377719	nouns	5	4.9	7.94285714285714
porte	door	21.8770786878096	-5.901692116871	269	-1.06055071432849	nouns	5	4.81	8.03900709219858
porter	carry	25.6337950091735	39.0886209657755	126	-2.85231018355655	verbs	6	4.04	8.76595744680851
pouce	thumb	25.4711492190234	0.955750623061007	83	-2.94125766957304	nouns	5	4.96	9.13953488372093
poule	chicken (animal)	22.129019704112	-19.0470996405035	180	-1.56665934821634	nouns	5	4.8	7.76470588235294
poulet	chicken (food)	25.6114760718059	-13.4549352420952	57	-3.17609726065044	nouns	6	4.8	6.02941176470588
poupée	doll	23.4919847838362	11.139926519997	159	-2.0296289508047	nouns	6	5	7.83177570093458
pousser	push	25.9598709651215	10.0244784358668	114	-2.57532340022151	verbs	7	4.21	7.03225806451613
poussette	stroller	22.5537092277809	-5.27654059907807	43	-3.75801880610017	nouns	9	4.96	10.2105263157895
premier	first	31.9630670046877	18.5960468005849	148	-2.23654966661202	adjectives	7	2.76	8.66666666666667
prendre	hug	31.3798737706855	64.777397929029	452	-0.518308894329123	verbs	7	4.14	8.6
prendre	take	27.6834784185835	64.777397929029	452	-0.518308894329123	verbs	7	3.06	8.6
propre	clean (description)	26.8135970713038	3.40545174961883	122	-2.37172444498028	adjectives	6	3.07	7.92105263157895
pull	sweater	24.0545398033246	17.5960468005849	147	-2.23654966661202	nouns	4	4.78	10.7701149425287
pyjama	pajamas	22.8450389754825	11.7109185319108	101	-2.81063748715598	nouns	6	4.73	8.22448979591837
quand	when (question)	31.1822660309637	269.626482875459	1217	0.943895937179393	function_words	5	1.6	11.7615862398471
qui	who	27.3676085557401	85.1252537984717	2069	2.26377072895917	function_words	3	1.74	7.85639520040848
radio	radio	30.4312640875998	-4.49337226364206	13	-5.31616342414672	nouns	5	4.74	11
raisin	grapes	28.5014544116994	-6.10441291091994	47	-3.61141533190829	nouns	6	4.09317226890756	6.45454545454545
raisins	raisin	32.3059034880487	-8.23409171615942	12	-5.09301987283251	nouns	7	4.97	4.8
regarder	look	25.0120170700643	-12.3558974079556	308	-0.819135396778327	verbs	8	2.96	7.21727019498607
renverser	spill	29.5506931898475	-42.9426891839578	51	-2.73216587171448	verbs	9	4.07	9.62264150943396
rester	stay	28.447009256827	26.2519093247237	175	-2.02032655814239	verbs	6	2.15	9.07407407407407
robe	dress (object)	26.4383229755307	0.404148838146824	122	-2.33300993279958	nouns	4	4.93	9.48101265822785
rocher	rock (object)	35.9034161620761	-4.78852794132081	18	-4.91069831603855	nouns	6	4.91	9
rouge	red	25.468555716729	-43.1803397347121	353	-0.481867615166867	adjectives	5	4.24	6.84294234592445
rue	road	26.9331671133351	3.9432071206561	109	-2.55932305887507	nouns	3	4.75	11.2539682539683
s'asseoir	sit	25.0672324782289	89.7128262668225	1125	1.09483348828087	verbs	9	4.8	7.42892358258011
s'il	please	23.0572127542033	89.7128262668225	1125	1.09483348828087	other	4	1.64	7.42892358258011
sale	dirty	22.8441034351752	-9.51008467569818	163	-1.78980289953055	adjectives	4	4.23	7.22058823529412
salle	bathroom	25.9321589750658	2.79904088428938	110	-2.52807051537097	nouns	5	4.52	12.0615384615385
salon	living room	29.020683563773	-3.91389355620211	46	-3.70672551171262	nouns	5	3.04	9.35
salopette	overalls	27.9009257600707	-9.95790242044552	55	-3.30126040360445	nouns	9	4.74	6.33333333333333
sandwich	sandwich	33.9324937740602	-5.27654059907807	43	-3.75801880610017	nouns	8	4.9	7.36842105263158
sauce	sauce	29.7096020564093	-10.6084762438442	36	-3.81208602737044	nouns	5	4.75	6.88888888888889
sauter	jump	24.618842034642	25.8681040631459	132	-2.54357470190693	verbs	6	4.52	7.6875
savon	soap	24.4236680362591	3.20606392065444	105	-2.60811322304451	nouns	5	4.93	8.25
se	wake	29.0222700261742	-286.102404782564	994	1.46262147353846	verbs	2	3.11	7.63509670079636
seau	bucket	26.4063509737565	-5.66102121545322	49	-3.56696356933746	nouns	4	4.96	9.43478260869565
sécher	dry (action)	29.3752073360603	2.29574031192755	60	-3.48358196039841	verbs	6	3.77	7.64
secouer	shake	31.7811305479421	-1.49965358361028	13	-5.6038454965985	verbs	7	4.07	6.33333333333333
serviette	towel	25.1415615991062	-2.32145653463554	107	-2.49776516587564	nouns	9	4.86	8.44776119402985
short	shorts	27.2622279789142	-4.91389355620211	45	-3.70672551171262	nouns	5	4.82	7.1
si	if	30.5108835887556	142.827989293282	1119	0.994663532016019	function_words	2	1.19	9.27338782924614
sieste	nap	26.7099967987456	-6.46486670429162	84	-2.79043477983846	other	6	4.03	9.1
singe	monkey	25.2007223890635	-39.7470012743535	116	-1.94886759416024	nouns	5	4.9	6.1551724137931
sœur	sister	29.3765114431219	-7.07757385980477	0	-6.70245778526661	other	4	4	8.1714701145025
soleil	sun	23.8688103884892	3.85439059238561	224	-1.40915296054211	nouns	6	4.83	8.41708542713568
sombre	dark	40.0335204237086	-7.07757385980477	0	-6.70245778526661	adjectives	6	4.29	8.1714701145025
souffler	blow	26.0239435457836	5.6445989025613	72	-3.26847058078146	verbs	8	3.74	7.64516129032258
soupe	soup	24.1985157769406	0.49221769246931	127	-2.27164098642329	nouns	5	4.72	7.5
sourire	smile	31.970332925036	-13.3952084944984	28	-3.9944075841644	verbs	7	4.5	6.53333333333333
souris	mouse	25.6784246833428	-53.2898269919792	178	-1.33181975713894	nouns	6	4.83	6.34418604651163
sous	under	28.8275787044031	50.6601197653708	232	-1.71202519848787	function_words	4	3.45	8.95238095238095
station-service	gas station	41.7317360576794	-7.07757385980477	0	-6.70245778526661	other	15	4.29	2
sucre	sugar	24.1234316609834	10.4041488381468	132	-2.33300993279958	nouns	5	4.87	8.74683544303798
sur	on	27.005313889601	-122.918139641686	1331	1.68871856556614	function_words	3	3.25	8.37953720508167
table	table	23.6433554777415	-36.1607224612638	379	-0.40719178382696	nouns	5	4.9	8.04428044280443
tante	aunt	48.8994146194199	-1.78852794132081	21	-4.91069831603855	other	5	4.17	8
taper	hit	25.6496405281143	13.2957403119275	71	-3.48358196039841	verbs	5	4.11	10.76
tasse	cup	27.7113694967072	-1.57758612800438	38	-4.06340045565135	nouns	5	5	7.14285714285714
tchou	choo choo	28.9936304756608	-81.8879487525655	21	-2.59158392109329	other	5	4.09317226890756	4.95081967213115
tee-shirt	t-shirt	27.5269899956499	5.82935929267357	49	-3.92986906302683	nouns	9	4.93	7.375
télé	tv	22.6835105444798	-12.4598599989758	100	-2.45396254321725	nouns	4	5	8.32857142857143
télécommande	remote control	29.4475653682571	-0.681673835233116	29	-4.50523320793039	nouns	12	3.44	10.8888888888889
téléphone	telephone	23.4255119461521	32.4054517496188	151	-2.37172444498028	nouns	9	4.96	7.69736842105263
tenir	hold	27.7516377938094	17.6057471344896	169	-1.99292758395427	verbs	5	3.68	8.54054054054054
terrain	playground	37.5539520617523	-3.12832987951787	8	-6.00931060470666	other	7	4.77	5.5
tête	head	21.0443708996277	-5.18370430427649	348	-0.664586865344469	nouns	4	4.75	7.66587112171838
tigre	tiger	27.5526980612916	-25.9755215641332	78	-2.57532340022151	nouns	5	5	6.96774193548387
tirer	pull	29.3370616909768	20.4659241532896	146	-2.28361717747001	verbs	5	3.97	9.10843373493976
tiroir	drawer	28.051328365741	-2.95790242044552	62	-3.30126040360445	nouns	6	4.67	7.53333333333333
toboggan	slide (object)	24.0619266399349	10.4659241532896	136	-2.28361717747001	nouns	8	4.48	8.57831325301205
toit	roof	29.7157766037611	-4.28908146808915	85	-2.81063748715598	nouns	4	4.79	7.44897959183673
tomber	fall	22.7544060885724	-0.0663969098681605	250	-1.20939634192606	verbs	6	4.04	8.67078189300411
tondeuse	lawn mower	32.1404402005543	-9.68167383523312	20	-4.50523320793039	nouns	8	4.93	7.88888888888889
tortue	turtle	23.8035549302885	-24.0566617550291	146	-1.81210865704485	nouns	6	5	5.84210526315789
toucher	touch	27.5059336854058	11.4054517496188	130	-2.37172444498028	verbs	7	3.86	8.36842105263158
tous	all	27.8420222760922	128.624415014662	595	-0.220880655990175	function_words	4	2.27	9.09494640122512
tracteur	tractor	23.6336762417086	7.71091853191085	97	-2.81063748715598	nouns	8	5	11.2448979591837
train	train	23.3791149118243	15.619370373636	425	-0.429580778720439	nouns	5	4.79	9.34150943396226
traineau	sled	36.9387434578635	-7.07757385980477	0	-6.70245778526661	nouns	8	5	8.1714701145025
travail	work (place)	25.4235228505758	-5.96901293783927	141	-2.03901869115454	other	7	3.48	7.4622641509434
travailler	work (action)	27.8699923405371	38.5227128746383	166	-2.25980652877629	verbs	10	3.48	9.36470588235294
triste	sad	29.1975958006064	-25.5698049969473	91	-2.39839269206244	adjectives	6	3.07	6.40540540540541
trouver	find	28.1156078215468	42.6165590102245	231	-1.65260177801707	verbs	7	2.63	8.83974358974359
un	little (amount)	25.9266836815875	160.980596538413	2450	2.54305666171723	function_words	2	3.67	7.75197914655339
un	a	26.592562108254	160.980596538413	2450	2.54305666171723	function_words	2	1.46	7.75197914655339
un	another	26.0631117841339	160.980596538413	2450	2.54305666171723	function_words	2	2.69	7.75197914655339
vache	cow	21.9724648250127	-58.4437783870671	181	-1.2775077677852	nouns	5	4.96	6.18502202643172
vagin	vagina	36.0762148077829	-7.07757385980477	0	-6.70245778526661	nouns	5	4.82	8.1714701145025
vélo	bicycle	21.0843166253971	12.9103973368473	148	-2.16985829211335	nouns	4	4.89	8.51612903225806
vent	wind	24.7252047365578	1.26302824245853	69	-3.23672188246688	nouns	4	3.93	9.0625
ventre	tummy	23.8315835317181	8.91039733684732	144	-2.16985829211335	nouns	6	4.68	8.68817204301075
verre	glass	22.7062907369194	-3.37355842514481	140	-2.07748497198234	nouns	5	4.82	8.51960784313725
verser	pour	32.0398624467082	0.211472058679188	23	-4.91069831603855	verbs	6	4.14	7.5
vert	green	27.0268361547737	-91.6327885908946	215	-0.88832725344154	adjectives	4	4.07	5.90149253731343
veste	jacket	27.7008844192659	-27.7914560021926	65	-2.75121406668518	nouns	5	4.86	6.19230769230769
viande	meat	24.7420877115917	-1.5996744375406	118	-2.35865236341292	nouns	6	4.9	8.35064935064935
vide	empty	30.9357334318402	-2.45493524209519	68	-3.17609726065044	adjectives	4	3.43	6.35294117647059
vieux	old	31.6504928551849	28.649476615655	126	-2.67710609453146	adjectives	5	2.72	8.58928571428571
vite	fast	26.1443789351513	-13.7303964126729	310	-0.802560431684115	adjectives	4	3.32	7.68493150684932
voir	see	27.0218956492152	33.8698980831041	689	0.3301664757614	verbs	4	3.21	7.26831421006178
voiture	car	20.5452984966191	23.2549906536303	363	-0.726106875968672	nouns	7	4.89	9.36548223350254
votre	your	30.5822527174971	12.7130731727094	91	-3.01357833115267	function_words	5	2.37	7.325
vous	you	29.9221923368915	-111.94778326312	739	0.76319752486745	function_words	4	4.11	7.98626216370922
vroum	vroom	16.5001420779603	-13.7885279413208	9	-4.91069831603855	other	5	4.09317226890756	3.33333333333333
wc	potty	27.7099423936752	-7.07757385980477	0	-6.70245778526661	nouns	2	4.12	8.1714701145025
yaourt	yogurt	22.2443423555263	-61.550013978632	54	-2.41199834411821	nouns	6	4.9	29.972602739726
yeux	eye	20.9720231529242	-114.712198368955	278	-0.495881858541679	nouns	4	4.9	6.2258064516129
zèbre	zebra	30.0531779784206	-14.7136728950513	23	-4.13750842780507	nouns	5	4.86	4.76923076923077
zoo	zoo	34.5165344004463	-12.0313906723575	148	-1.90666723966987	other	3	4.81	8.74380165289256
