Token	UniLemma	AoA	AdjustedDiversity	Diversity	LogFreq	LexicalClass	NChars	Concreteness	MLU
戴	wear	16.91855615886	-7.18047072759856	305	-1.32837088196482	verbs	1	3.61	5.44318181818182
房子	house	21.3632734979345	-30.4276994119604	527	-0.402129819237499	other	2	5	7.29252925292529
房顶	roof	25.5348569502113	8.56768866681853	41	-4.77608827926187	nouns	2	4.79	5.14285714285714
手	hand	17.2129519103431	37.7369411723447	939	0.404490693490463	nouns	1	4.72	6.39775010044194
手套	gloves	20.8401493146276	-1.55258794373155	75	-3.4833199761528	nouns	2	4.12394366197183	4.66666666666667
手朇头	finger	22.2204100109714	-5.5628805484042	0	-7.41514560887713	nouns	3	5	6.35320105548055
手表	watch (object)	21.2552977564824	4.79326871818643	61	-3.9494097060774	nouns	2	4.61	4.625
打	call on phone	16.3418056409841	-6.73278096953686	864	0.344895072003251	other	1	4	6.52494669509595
打	hit	14.5392284945717	-6.73278096953686	864	0.344895072003251	verbs	1	4.11	6.52494669509595
扔	throw	18.8280754706611	-79.7650860099139	258	-1.20454553185248	verbs	1	4.04	8.04417670682731
托暚	rag	22.8544968346592	-5.5628805484042	0	-7.41514560887713	nouns	2	4.67	6.35320105548055
扣子	button	18.526383426629	1.57146809259084	48	-4.23709177852918	nouns	2	4.96	5.91666666666667
扫	sweep	19.0330059216477	-0.7772285682979	90	-3.2254908668507	verbs	1	3.72	9.60606060606061
拆	break	20.5739455569053	-18.7885552596876	123	-2.54761115842155	verbs	1	3.71	5.42307692307692
拉	pull	19.2626674614067	33.9945263033395	397	-1.09078664649582	verbs	1	3.97	7.09856630824373
拉属	poop	18.2208577590261	-5.5628805484042	0	-7.41514560887713	other	2	4.83	6.35320105548055
拉锁	zipper	22.6252746312023	-5.5628805484042	0	-7.41514560887713	nouns	2	4.83	6.35320105548055
拍	clap	17.3177830997885	-46.8741841236842	391	-0.792409284927289	verbs	1	4.16	5.375
拐	turn	21.7130158697256	12.1816080989082	56	-4.32410315551881	verbs	1	3.44	5.86363636363636
拖鞋	slipper	21.8033557403602	10.2332780422649	109	-3.09765749534082	nouns	2	4.86	5.32
拧	wind	22.0301197909913	2.79326871818643	59	-3.9494097060774	verbs	1	3.93	6.03125
握	shake	20.1254775584473	10.1508911781395	64	-4.01394822721497	verbs	1	4.07	5.73333333333333
摁	press	22.1781851335272	1.86689769905038	47	-4.27965139294798	verbs	1	3.9	4.73913043478261
摩托车	motorcycle	22.4551411635373	5.65038367900618	89	-3.35470259833071	nouns	3	4.97	6.58620689655172
摸	touch	18.4341139473576	-27.2345227374805	289	-1.30812272113487	verbs	1	3.86	7.14253897550111
撒	spill	21.4879117591764	25.4764267133689	98	-3.56499800716707	verbs	1	4.07	6.31914893617021
撒尿	pee	16.9474240574015	0.401821905403414	12	-6.31653332020902	other	2	4.72	5.66666666666667
撞	bump	21.5437526056217	22.4104651321024	224	-2.00797383741701	verbs	1	4.1	6.19730941704036
擦	wipe	18.9669564520032	-53.2597345630806	399	-0.740584217062703	verbs	1	4	5.61742424242424
收i߳机	radio	24.7418793956366	-5.5628805484042	0	-7.41514560887713	nouns	4	4.74	6.35320105548055
放	put	19.8753690238034	-181.166804835359	1329	1.34750042077315	verbs	1	2.5	6.35643874198091
救暤车	ambulance	26.0059608764577	-5.5628805484042	0	-7.41514560887713	nouns	3	4.81	6.35320105548055
数数	count	20.16529559871	-21.1847653508556	91	-2.90428610236028	verbs	2	3	5.6043956043956
新	new	20.7453791260629	31.3140069830867	293	-1.60400461590043	adjectives	1	2.81	9.24550898203593
早	early	24.620253571028	43.7411941935565	151	-2.97249435238681	other	1	2.25	6.31764705882353
早业	morning	23.2974598543495	-5.5628805484042	0	-7.41514560887713	other	2	3.44	6.35320105548055
时间	time	28.4804795041728	53.1948325934189	290	-1.75915379805728	other	2	3.07	6.97902097902098
旺旺	woof woof	12.4605888104954	-6.05683688535541	8	-6.02885124775724	other	2	3.9	3.5
昞天	tomorrow	25.0125712387422	-5.5628805484042	0	-7.41514560887713	other	2	2.04	6.35320105548055
昨天	yesterday	27.9484653600174	-61.9559951644986	326	-0.985426130837992	other	2	3	10.4935483870968
晚	later	25.5739716650496	27.5019490989824	99	-3.58650421238803	other	1	1.8	7.69565217391304
晚业	night	23.0265881012013	-5.5628805484042	0	-7.41514560887713	other	2	4.52	6.35320105548055
暓	catch	19.8977106582138	-5.5628805484042	0	-7.41514560887713	verbs	1	4.11	6.35320105548055
暱	hug	12.9941597341049	-5.5628805484042	0	-7.41514560887713	verbs	1	4.14	6.35320105548055
暽屉	drawer	22.2954240851494	-5.5628805484042	0	-7.41514560887713	nouns	2	4.67	6.35320105548055
月亮	moon	20.49778318006	-29.0731604973457	112	-2.55533320451546	nouns	2	4.9	4.2093023255814
来	come	16.8201695975852	34.9045506673942	2190	2.08554826410599	verbs	1	2.72	5.92093649487621
杯子	cup	18.3096728401453	12.1688688553498	259	-1.69483383226972	nouns	2	5	6.9016393442623
枉	drop	17.8309336786488	-5.5628805484042	0	-7.41514560887713	verbs	1	4.21	6.35320105548055
枕头	pillow	19.6391934040648	17.395449332811	132	-2.87185082660713	nouns	2	5	6.22340425531915
果汁	juice	21.9456481946392	-79.7991739239122	150	-1.80567381369217	nouns	2	4.89	9.84981684981685
枨	push	19.2421763821413	-5.5628805484042	0	-7.41514560887713	verbs	1	4.21	6.35320105548055
枪	book	16.9136765523095	32.3636383422884	172	-2.57095852241854	nouns	1	4.9	7.06299212598425
树	tree	18.0243023776447	-236.292114337634	569	0.210937149195252	nouns	1	5	7.21599219892735
桜子	table	19.5063366761276	-5.5628805484042	0	-7.41514560887713	nouns	2	4.9	6.35320105548055
桶	bucket	20.0784765664934	13.1940776673707	147	-2.6360221157656	nouns	1	4.96	7.76470588235294
梆梆	bang	17.7591175769011	-5.5628805484042	0	-7.41514560887713	other	2	3.77	6.35320105548055
梨	pear	18.762504236617	3.56183638081265	85	-3.38979391814198	nouns	1	4.93	6.17857142857143
梯子	ladder	24.3102408361767	-73.7991739239122	156	-1.80567381369217	nouns	2	5	6.20879120879121
棍子	stick	21.973183967618	10.9104699821644	75	-3.75158396274748	nouns	2	4.59	6.56410256410256
椅子	chair	21.0988086666648	-4.73431250427006	364	-1.06600661749733	nouns	2	4.58	7.18531468531468
楼梯	stairs	21.2035803098113	25.304602586899	289	-1.59209971339411	nouns	2	5	6.87573964497041
橙子	orange (food)	25.9183897946678	4.87367186415647	46	-4.41941333532314	nouns	2	4.66	5.3
毛巾	towel	20.5843015754302	25.9094657911565	156	-2.67894716048263	nouns	2	4.86	6.75438596491228
毛衣	sweater	21.5193771654972	11.2942642127611	59	-4.19626978400893	nouns	2	4.78	6.08
水	water (beverage)	16.2251395977959	30.5669318424419	702	-0.0952806790681589	nouns	1	5	7.11920529801325
水	water (not beverage)	18.0454175114266	30.5669318424419	702	-0.0952806790681589	nouns	1	5	7.11920529801325
水果	fruit	22.9634688262091	16.923552646517	292	-1.52626765054425	nouns	2	4.81	7.02493074792244
水池子	puddle	24.4447218798783	-5.5628805484042	0	-7.41514560887713	nouns	3	4.67	6.35320105548055
汤	soup	19.066347325626	-6.04851130075144	352	-1.11252663313222	nouns	1	4.72	5.68498168498169
汽水	soda	24.0059395519525	-2.81839190109177	41	-4.32410315551881	nouns	2	4.97	4.72727272727273
汽球	ball	15.3298560927296	-5.5628805484042	0	-7.41514560887713	nouns	2	5	6.35320105548055
汽球	balloon	19.9782508732726	-5.5628805484042	0	-7.41514560887713	nouns	2	4.92	6.35320105548055
沙发	couch	21.1842690576242	18.3569140030551	290	-1.54584869574335	nouns	2	4.71	8.37853107344633
沙子	sand	21.7828831895173	23.5628474641913	75	-4.08294109870192	nouns	2	5	5.75
洒	splash	19.8056850243032	31.4971422309476	111	-3.42616156231285	verbs	1	4.19	7.38888888888889
洗	wash	17.780716403509	-142.062873844815	623	0.123881446946866	verbs	1	4.35	7.22765957446808
洗澡	bath	19.7673615102434	-68.6414808742016	451	-0.516431074547141	other	2	4.85	7.48335015136226
洗衣机	washing machine	22.1699768560602	6.87367186415647	48	-4.41941333532314	nouns	3	4.44	6.05
淘气	naughty	22.3273548826838	6.04219676471888	40	-4.70709540777492	adjectives	2	2.04	6.46666666666667
渴	thirsty	19.1009491603913	9.18160809890823	53	-4.32410315551881	adjectives	1	3.86	6.77272727272727
游泳	swim	23.2908622053071	5.01644423820923	213	-1.95982449351943	verbs	2	4.43	7.91880341880342
游泳池	pool	28.036123104561	2.15089117813945	56	-4.01394822721497	nouns	3	4.77	5.66666666666667
漂亮	pretty	19.9105888121167	-39.2243985798332	508	-0.432282857408187	adjectives	2	2.4	5.30148423005566
漂亮	soft	22.5111197370653	-39.2243985798332	508	-0.432282857408187	adjectives	2	3.88	5.30148423005566
澡盆	bathtub	22.9954241454019	4.66885217856887	27	-5.33570406719729	nouns	2	4.92	7
火车	train	21.163983615034	-6.08418131289818	307	-1.32383572679943	nouns	2	4.79	5.08371040723982
灯	lamp	15.2278892681193	14.2560409631473	315	-1.38686708864643	nouns	1	4.97	6.56144578313253
炉子	stove	24.749041732965	8.4855371767932	67	-3.88878508426097	nouns	2	4.96	5.82352941176471
烫	hot	17.3530213869672	-36.0009037430294	185	-1.86606952398191	adjectives	1	4.31	4.29182879377432
照相机	camera	22.4588575225339	2.86689769905038	48	-4.27965139294798	nouns	3	5	4.65217391304348
熚	bear	19.9336530370895	-5.5628805484042	0	-7.41514560887713	nouns	1	4.88	6.35320105548055
燕子	swallow	21.0850818267292	-4.20673128181357	52	-3.9494097060774	nouns	2	3.89	5.15625
爬	climb	18.7039906475493	-19.5606898755825	411	-0.819365094915817	verbs	1	4.11	8.70081967213115
爷爷	grandpa	12.2968604990438	86.8680278944005	300	-1.92208416553658	other	2	4.39	6.38683127572016
爸爸	daddy	6.18136061212853	-200.428532255145	1135	1.11239387459325	other	2	4.24	7.63420427553444
牙	tooth	18.2055031676964	18.4869094516164	296	-1.51251227547576	nouns	1	4.89	6.90437158469945
牙刷	toothbrush	20.6683279505499	15.4584123147595	89	-3.54394459796924	nouns	2	5	6.25
牛	cow	18.6954817386712	3.92769146718325	167	-2.33374124389267	nouns	1	4.96	4.93167701863354
牛奶	milk	16.3176562306047	-134.949526406251	262	-0.94900088463951	nouns	2	4.92	6.62674961119751
狗	dog	17.2036198107599	60.0176410980081	432	-1.05211750533666	nouns	1	4.85	6.46206896551724
狮子	lion	21.010228246269	0.810792356041588	263	-1.60101507705206	nouns	2	4.96	6.32835820895522
狼	wolf	22.4829198605562	30.8152346491444	143	-2.90428610236028	nouns	1	4.79	8.1978021978022
班儿	work (place)	17.6492878352204	2.4371194515958	8	-7.41514560887713	other	2	3.48	15
瓶子	bottle	19.2676857175508	23.2238564240929	84	-3.83162667042102	nouns	2	4.91	7.83333333333333
甜	sweet	19.2241424463573	-11.0223821685679	113	-2.75170651476506	adjectives	1	4	5.66981132075472
电梯	elevator	23.4749626922995	2.44770061864666	77	-3.5233253107665	nouns	2	4.79	6.04081632653061
电池	battery	21.6585272057447	11.3170174421126	103	-3.21045298948616	nouns	2	4.67	5.58208955223881
电视	tv	19.4541129064837	18.6635811373849	334	-1.31258701426356	nouns	2	5	7.38255033557047
电话	telephone	19.0748445500863	-25.5354309262651	288	-1.32157583883199	nouns	2	4.96	6.27313769751693
男人	man	28.466975282452	-4.33114782143113	18	-5.33570406719729	other	2	4.79	5.875
男孩	boy	22.363432618294	37.3086105195529	281	-1.71470203548644	other	2	4.76	8.90301003344482
画画	draw	19.8403815953409	-32.639226338624	225	-1.62824822751042	verbs	2	3.97	4.43251533742331
疼	hurt (description)	18.5807991080656	18.7754626855375	169	-2.45931855127587	adjectives	1	3.61	5.92253521126761
病	sick	20.2612843033443	7.56183638081265	89	-3.38979391814198	adjectives	1	2.97	7.21428571428571
白	white	18.6718334133243	44.4675556348295	405	-1.10159756260003	adjectives	1	3.89	6.90942028985507
白菜	cabbage	21.2299240984811	6.75013953873585	73	-3.70157354217282	nouns	2	4.75	5.46341463414634
盒子	box	21.3186535861915	-37.2345227374805	279	-1.30812272113487	nouns	2	4.9	6.97550111358575
盖业	cover (action)	19.0456766585144	-5.5628805484042	0	-7.41514560887713	verbs	2	4.23	6.35320105548055
盘	plate	20.159533992701	11.8256620443601	77	-3.72626615476319	nouns	1	4.77	7.35
看	look	17.7384669292309	-115.720223981981	2382	2.42875116224536	verbs	1	2.96	6.89545189194927
眪	pig	19.4468098223206	-5.5628805484042	0	-7.41514560887713	nouns	1	5	6.35320105548055
